SKU ID,Product Name,Category,Supplier,Warehouse,Opening Stock,Received Qty,Sold Qty,Closing Stock,Reorder Level,Unit Cost,Date
SKU10249,Seagate Hard Drive,electronics,Prime Supplies,Mumbai WH,176,235,177,234,39,40492.96,05-03-2025
SKU10250,JBL Headset,Electronics,Prime Supplies,Bengaluru WH,364,8,123,249,,1775.46,04-09-2025
SKU10251,HP Scanner,IT Equipment,Vertex Solutions,Bengaluru WH,394,24,125,293,25,10941.73,27-02-2024
SKU10252,Office Desk,Electronic,NextGen Systems,Pune WH,121,257,148,230,49,15158.05,26-05-2024
SKU10253,Logitech Webcam,Electronic,TechNova Pvt Ltd,Bengaluru WH,388,266,226,428,72,47431.16,28-06-2024
SKU10254,HP Monitor,Electronic,,Bengaluru WH,370,218,569,19,83,16004.85,02-03-2025
SKU10255,TP-Link Router,Office Supplies,,Pune WH,259,76,153,182,68,42482.11,03-11-2024
SKU10256,Blue Yeti Microphone,IT Equipment,,Bengaluru WH,489,73,474,88,27,26546.59,01-02-2025
SKU10257,Logitech Keyboard,IT Equipment,NextGen Systems,Mumbai WH,174,130,104,200,62,26828.21,14-07-2024
SKU10258,LG LED Screen,Electronics,Prime Supplies,Pune WH,76,137,193,20,97,40252.07,24-08-2025
SKU10259,JBL Headset,Electronic,Apex Distributors,Mumbai WH,420,286,222,484,81,10669.21,13-07-2024
SKU10260,LG LED Screen,office supplies,Vertex Solutions,Delhi WH,429,60,490,-1,51,45764.81,19-07-2025
SKU10261,Blue Yeti Microphone,office supplies,NextGen Systems,Nagpur WH,214,144,194,164,79,13151.93,09-06-2025
SKU10262,Office Chair,electronics,NextGen Systems,Nagpur WH,304,238,100,442,80,20755.12,30-07-2025
SKU10263,Seagate Hard Drive,Office Supplies,,Nagpur WH,492,113,149,456,22,7705.33,03-12-2024
SKU10264,Cisco Switch,Office Supplies,NextGen Systems,Nagpur WH,167,194,291,70,51,38191.7,15-05-2025
SKU10265,Epson Projector,electronics,Global Traders,Bengaluru WH,420,251,471,200,41,24466.98,09-07-2025
SKU10266,Logitech Keyboard,office supplies,TechNova Pvt Ltd,Mumbai WH,378,30,268,140,24,20678.37,07-10-2025
SKU10267,Dell Laptop,electronics,,Nagpur WH,168,34,181,21,39,3116.46,15-10-2025
SKU10268,Dell Laptop,Electronics,,Mumbai WH,391,247,675,-37,82,934.63,08-10-2024
SKU10269,Lenovo Tablet,electronics,Prime Supplies,Mumbai WH,324,146,17,453,84,26266.83,03-09-2024
SKU10270,Seagate Hard Drive,IT Equipment,Prime Supplies,Nagpur WH,148,269,129,288,65,47968.96,15-04-2025
SKU10271,Logitech Keyboard,office supplies,TechNova Pvt Ltd,Mumbai WH,339,124,231,232,58,20323.39,21-01-2025
SKU10272,TP-Link Router,Electronics,,Delhi WH,332,243,57,518,21,32280.87,05-12-2024
SKU10273,Samsung SSD,electronics,,Nagpur WH,339,48,270,117,25,2423.44,17-03-2024
SKU10274,HP Monitor,electronics,NextGen Systems,Mumbai WH,400,143,556,-13,92,48077.31,24-08-2025
SKU10275,TP-Link Router,Office Supplies,Vertex Solutions,Bengaluru WH,123,203,39,287,58,41749.06,02-02-2025
SKU10276,Canon Printer,office supplies,Prime Supplies,Bengaluru WH,396,276,339,333,69,37298.28,20-12-2024
SKU10277,Logitech Keyboard,Electronic,,Nagpur WH,77,50,111,16,49,1578.32,06-10-2024
SKU10278,Epson Projector,Office Supplies,,Delhi WH,451,230,502,179,49,9368.32,22-08-2025
SKU10279,Logitech Webcam,electronics,Prime Supplies,Mumbai WH,388,194,87,495,99,13471.8,24-01-2025
SKU10280,Epson Projector,Electronics,Prime Supplies,Mumbai WH,414,78,398,94,60,47153.72,31-03-2025
SKU10281,Logitech Keyboard,electronics,,Delhi WH,234,138,52,320,36,27893.55,08-06-2025
SKU10282,Epson Projector,Office Supplies,Prime Supplies,Bengaluru WH,258,52,13,297,31,29942.39,28-11-2024
SKU10283,Lenovo Tablet,IT Equipment,Prime Supplies,Bengaluru WH,492,197,12,677,57,45269.86,05-09-2024
SKU10284,TP-Link Router,electronics,Apex Distributors,Nagpur WH,342,266,173,435,68,13493.5,29-05-2024
SKU10285,Lenovo Tablet,Electronic,,Mumbai WH,82,85,111,56,55,18120.13,09-09-2024
SKU10286,JBL Headset,IT Equipment,Prime Supplies,Pune WH,419,253,608,64,98,15302.43,09-02-2025
SKU10287,APC UPS,Electronic,,Bengaluru WH,220,194,411,3,62,6892.61,24-11-2024
SKU10288,TP-Link Router,IT Equipment,NextGen Systems,Nagpur WH,358,102,245,215,60,36770.23,10-10-2025
SKU10289,HP Scanner,Electronic,,Nagpur WH,301,294,248,347,61,5783.0,31-07-2025
SKU10290,Dell Laptop,office supplies,,Pune WH,152,279,92,339,90,21978.9,25-10-2024
SKU10291,Canon Printer,office supplies,Apex Distributors,Pune WH,475,35,418,92,83,12708.82,06-06-2024
SKU10292,APC UPS,Office Supplies,,Bengaluru WH,416,216,386,246,29,20100.17,02-06-2025
SKU10293,Epson Projector,office supplies,Prime Supplies,Mumbai WH,495,214,556,153,24,38470.81,04-11-2025
SKU10294,HP Monitor,Office Supplies,,Nagpur WH,390,181,170,401,98,48289.27,16-03-2025
SKU10295,Samsung SSD,Office Supplies,Vertex Solutions,Delhi WH,104,5,25,84,53,18768.57,19-04-2025
SKU10296,Dell Laptop,IT Equipment,Prime Supplies,Nagpur WH,445,256,154,547,64,20857.17,28-03-2024
SKU10297,Office Chair,IT Equipment,Vertex Solutions,Bengaluru WH,109,72,89,92,59,24198.01,02-05-2025
SKU10298,Office Chair,Electronics,Apex Distributors,Mumbai WH,99,224,369,-46,77,40528.28,27-04-2024
SKU10299,Samsung SSD,Office Supplies,Global Traders,Bengaluru WH,61,175,55,181,41,8090.77,27-07-2025
SKU10299,HP Scanner,office supplies,Global Traders,Pune WH,-268,236,237,-269,,32059.9,18-03-2025
SKU10301,APC UPS,Office Supplies,,Delhi WH,252,14,314,-48,45,322.06,07-08-2024
SKU10302,Dell Mouse,Office Supplies,Global Traders,Nagpur WH,155,142,32,265,93,16366.65,13-04-2025
SKU10303,Office Chair,Office Supplies,,Bengaluru WH,108,134,250,-8,87,19687.95,26-04-2024
SKU10304,LG LED Screen,electronics,Apex Distributors,Bengaluru WH,228,180,432,-24,78,29549.4,19-11-2025
SKU10305,Logitech Webcam,Electronics,Global Traders,Nagpur WH,118,160,60,218,50,34702.48,07-06-2025
SKU10306,HP Scanner,IT Equipment,Global Traders,Delhi WH,248,214,141,321,93,31811.53,11-12-2025
SKU10307,Logitech Webcam,electronics,Global Traders,Nagpur WH,380,88,170,298,82,42115.06,26-09-2025
SKU10308,Canon Printer,electronics,,Bengaluru WH,77,183,4,256,82,25321.36,21-05-2025
SKU10309,Cisco Switch,electronics,Prime Supplies,Bengaluru WH,259,251,425,85,76,1639.95,13-08-2024
SKU10310,Blue Yeti Microphone,Electronic,Global Traders,Delhi WH,199,16,140,75,48,28325.96,22-05-2025
SKU10311,Dell Mouse,Electronic,NextGen Systems,Bengaluru WH,331,261,115,477,93,41148.29,12-02-2024
SKU10312,Lenovo Tablet,Electronics,Vertex Solutions,Nagpur WH,439,225,559,105,47,43753.01,03-02-2024
SKU10313,APC UPS,Electronics,Vertex Solutions,Pune WH,280,134,178,236,31,40554.07,25-08-2025
SKU10314,Lenovo Tablet,electronics,Global Traders,Pune WH,402,179,624,-43,100,40695.14,01-03-2024
SKU10315,LG LED Screen,Office Supplies,Global Traders,Nagpur WH,341,179,545,-25,55,48952.11,26-10-2024
SKU10316,Dell Mouse,electronics,,Mumbai WH,198,293,273,218,85,49625.06,02-11-2025
SKU10317,Office Chair,electronics,,Delhi WH,114,67,63,118,38,7194.36,09-10-2025
SKU10318,Logitech Keyboard,office supplies,Prime Supplies,Delhi WH,187,212,192,207,77,25829.11,11-10-2024
SKU10319,Office Chair,Office Supplies,TechNova Pvt Ltd,Mumbai WH,405,188,465,128,82,36573.5,14-04-2025
SKU10320,HP Scanner,electronics,,Pune WH,375,183,64,494,88,24786.28,26-11-2024
SKU10321,Office Desk,electronics,,Nagpur WH,474,145,345,274,90,44718.32,19-02-2024
SKU10322,Dell Laptop,Electronics,Global Traders,Delhi WH,73,50,160,-37,78,22880.25,14-03-2025
SKU10323,Seagate Hard Drive,Electronics,NextGen Systems,Nagpur WH,153,67,154,66,40,4212.78,11-11-2025
SKU10324,Logitech Webcam,office supplies,Vertex Solutions,Delhi WH,382,84,53,413,70,32808.71,21-12-2025
SKU10325,Logitech Keyboard,electronics,Vertex Solutions,Bengaluru WH,98,0,54,44,81,34031.14,10-01-2024
SKU10326,Canon Printer,IT Equipment,Prime Supplies,Pune WH,54,175,61,168,74,19215.19,14-04-2024
SKU10327,Canon Printer,IT Equipment,Global Traders,Pune WH,102,160,188,74,58,3513.74,30-07-2025
SKU10328,JBL Headset,office supplies,Global Traders,Delhi WH,54,84,112,26,64,30842.19,29-03-2025
SKU10329,Canon Printer,Electronics,,Nagpur WH,490,111,88,513,32,48166.11,18-11-2024
SKU10330,Logitech Keyboard,electronics,Apex Distributors,Mumbai WH,455,71,253,273,55,42409.82,05-11-2025
SKU10331,LG LED Screen,Office Supplies,Vertex Solutions,Delhi WH,498,154,210,442,86,14847.55,25-02-2024
SKU10332,Dell Mouse,electronics,,Bengaluru WH,451,122,506,67,69,3643.5,13-01-2024
SKU10333,Office Desk,IT Equipment,NextGen Systems,Bengaluru WH,234,162,67,329,69,34178.81,27-04-2025
SKU10334,Logitech Keyboard,Electronics,Apex Distributors,Pune WH,444,37,17,464,95,2087.36,02-03-2024
SKU10335,Dell Docking Station,IT Equipment,,Delhi WH,454,203,518,139,56,4213.15,03-07-2025
SKU10336,Logitech Webcam,Electronics,Vertex Solutions,Pune WH,325,78,142,261,30,26865.87,04-02-2025
SKU10337,Samsung SSD,Electronics,Vertex Solutions,Mumbai WH,350,33,158,225,75,46238.92,28-04-2024
SKU10338,Dell Mouse,Electronics,Global Traders,Mumbai WH,282,28,158,152,42,8275.25,21-12-2024
SKU10339,Epson Projector,electronics,Apex Distributors,Mumbai WH,317,264,265,316,41,38594.37,31-01-2024
SKU10340,Logitech Keyboard,Electronic,Prime Supplies,Delhi WH,221,219,139,301,87,22814.37,03-01-2025
SKU10341,Epson Projector,electronics,Apex Distributors,Mumbai WH,78,255,290,43,41,44723.99,21-11-2025
SKU10342,Dell Laptop,Electronics,TechNova Pvt Ltd,Pune WH,420,59,233,246,85,2394.48,07-01-2025
SKU10343,Blue Yeti Microphone,office supplies,,Pune WH,246,76,91,231,24,16157.92,02-03-2025
SKU10344,Office Desk,Electronic,Prime Supplies,Bengaluru WH,418,163,277,304,29,33698.95,23-02-2024
SKU10345,HP Scanner,Electronics,,Nagpur WH,141,114,264,-9,25,38699.02,14-11-2024
SKU10346,Dell Laptop,Electronic,Vertex Solutions,Nagpur WH,217,44,283,-22,78,28233.96,07-11-2024
SKU10347,Office Desk,IT Equipment,Vertex Solutions,Bengaluru WH,428,124,475,77,67,38048.06,08-09-2024
SKU10348,Samsung SSD,Office Supplies,NextGen Systems,Mumbai WH,127,3,104,26,23,47554.41,02-01-2024
SKU10349,JBL Headset,Office Supplies,Vertex Solutions,Delhi WH,438,192,314,316,33,24652.24,02-03-2024
SKU10350,HP Monitor,electronics,,Nagpur WH,122,143,47,218,,22977.06,27-03-2024
SKU10351,HP Scanner,Electronics,TechNova Pvt Ltd,Delhi WH,347,48,258,137,37,33155.95,13-05-2024
SKU10352,HP Scanner,office supplies,NextGen Systems,Nagpur WH,171,149,133,187,60,22692.62,27-08-2024
SKU10353,Dell Mouse,electronics,Prime Supplies,Pune WH,88,103,34,157,94,22533.38,17-11-2024
SKU10354,JBL Headset,IT Equipment,Apex Distributors,Delhi WH,258,61,274,45,65,13323.9,02-05-2024
SKU10355,LG LED Screen,Electronics,Vertex Solutions,Nagpur WH,96,80,206,-30,58,7501.36,29-12-2025
SKU10356,HP Monitor,office supplies,Apex Distributors,Nagpur WH,177,182,202,157,85,41022.47,27-06-2024
SKU10357,Blue Yeti Microphone,electronics,Prime Supplies,Delhi WH,65,207,231,41,91,5185.18,23-05-2024
SKU10358,Canon Printer,electronics,,Nagpur WH,112,6,15,103,48,34345.63,22-10-2025
SKU10359,Logitech Keyboard,Electronics,Prime Supplies,Pune WH,93,298,300,91,53,45134.55,30-03-2025
SKU10359,Dell Mouse,Electronics,,Mumbai WH,464,65,94,435,62,8482.66,10-08-2025
SKU10361,HP Scanner,office supplies,,Pune WH,271,202,508,-35,23,17761.77,10-07-2024
SKU10362,HP Monitor,Office Supplies,Vertex Solutions,Nagpur WH,190,143,228,105,39,24994.69,17-07-2025
SKU10363,HP Scanner,electronics,,Pune WH,295,31,44,282,55,32168.36,22-06-2025
SKU10364,HP Scanner,office supplies,NextGen Systems,Delhi WH,177,278,406,49,22,27271.44,11-05-2025
SKU10365,HP Scanner,Electronic,Global Traders,Mumbai WH,226,289,514,1,61,16011.99,12-08-2024
SKU10366,Dell Docking Station,Electronic,Vertex Solutions,Pune WH,65,143,29,179,80,5096.7,03-11-2025
SKU10367,Samsung SSD,Office Supplies,,Nagpur WH,173,136,273,36,27,46766.78,26-06-2024
SKU10368,Epson Projector,Office Supplies,TechNova Pvt Ltd,Nagpur WH,140,121,303,-42,60,47383.18,31-07-2025
SKU10369,Blue Yeti Microphone,Electronic,Global Traders,Delhi WH,122,288,96,314,83,1994.39,27-02-2024
SKU10370,Cisco Switch,Electronics,NextGen Systems,Bengaluru WH,169,112,10,271,87,10153.07,13-05-2024
SKU10371,Dell Laptop,electronics,Global Traders,Mumbai WH,224,90,165,149,27,42339.4,08-01-2025
SKU10372,Dell Mouse,Electronic,Apex Distributors,Nagpur WH,87,191,202,76,95,6908.94,10-06-2024
SKU10373,Office Chair,electronics,NextGen Systems,Pune WH,424,223,654,-7,82,33310.03,28-06-2024
SKU10374,Canon Printer,electronics,TechNova Pvt Ltd,Bengaluru WH,243,157,375,25,57,19640.91,04-08-2025
SKU10375,LG LED Screen,electronics,Prime Supplies,Delhi WH,-66,93,154,-127,60,7118.1,20-03-2024
SKU10376,Logitech Keyboard,office supplies,NextGen Systems,Delhi WH,171,177,163,185,41,668.64,02-08-2024
SKU10377,Dell Mouse,office supplies,TechNova Pvt Ltd,Mumbai WH,177,34,179,32,52,19358.26,05-03-2025
SKU10378,Epson Projector,Office Supplies,,Mumbai WH,135,211,252,94,68,41457.47,14-08-2025
SKU10379,Logitech Keyboard,Electronics,Apex Distributors,Mumbai WH,383,115,166,332,77,16003.97,17-04-2024
SKU10380,TP-Link Router,office supplies,Prime Supplies,Bengaluru WH,87,175,87,175,68,47097.52,05-04-2024
SKU10381,TP-Link Router,Office Supplies,,Pune WH,223,247,31,439,75,2772.43,05-12-2024
SKU10382,Blue Yeti Microphone,Electronic,Apex Distributors,Nagpur WH,155,97,209,43,90,11953.66,20-02-2024
SKU10383,Canon Printer,Electronics,NextGen Systems,Mumbai WH,251,292,562,-19,82,21437.54,28-10-2024
SKU10384,Dell Laptop,electronics,Global Traders,Nagpur WH,471,245,204,512,32,48855.18,29-04-2025
SKU10385,Cisco Switch,IT Equipment,Apex Distributors,Mumbai WH,482,59,315,226,70,32129.13,31-01-2025
SKU10386,TP-Link Router,IT Equipment,TechNova Pvt Ltd,Nagpur WH,144,189,195,138,67,22043.05,26-09-2024
SKU10387,Canon Printer,office supplies,Prime Supplies,Mumbai WH,165,137,288,14,27,33440.24,08-07-2025
SKU10388,HP Scanner,Office Supplies,,Bengaluru WH,261,116,283,94,27,34384.69,01-05-2025
SKU10389,Logitech Keyboard,IT Equipment,TechNova Pvt Ltd,Bengaluru WH,343,120,487,-24,58,28603.87,13-06-2025
SKU10390,Canon Printer,Electronics,,Pune WH,459,292,693,58,99,47458.17,20-06-2024
SKU10391,Lenovo Tablet,Electronics,,Pune WH,158,98,64,192,25,49863.73,04-10-2025
SKU10392,Logitech Keyboard,IT Equipment,,Bengaluru WH,125,132,163,94,28,16373.73,09-10-2024
SKU10393,Office Desk,Office Supplies,,Mumbai WH,316,234,12,538,99,20780.68,31-05-2024
SKU10394,Office Desk,Electronics,Apex Distributors,Bengaluru WH,340,298,102,536,33,44018.78,24-02-2025
SKU10395,Office Desk,Office Supplies,,Mumbai WH,185,196,335,46,82,8692.77,16-02-2025
SKU10396,Office Chair,office supplies,Vertex Solutions,Mumbai WH,123,205,19,309,70,37312.92,02-10-2024
SKU10397,Logitech Webcam,Electronic,,Mumbai WH,240,10,172,78,58,48627.58,21-08-2024
SKU10398,Seagate Hard Drive,office supplies,,Bengaluru WH,118,153,226,45,61,32313.19,11-07-2024
SKU10399,Cisco Switch,Office Supplies,NextGen Systems,Mumbai WH,276,108,421,-37,72,25811.96,11-06-2024
SKU10400,HP Scanner,electronics,TechNova Pvt Ltd,Pune WH,83,159,259,-17,,9718.9,24-07-2024
SKU10401,APC UPS,Electronics,NextGen Systems,Pune WH,478,29,255,252,24,13771.48,20-04-2025
SKU10402,Samsung SSD,Electronic,,Bengaluru WH,308,203,126,385,23,22360.56,30-04-2025
SKU10403,TP-Link Router,Electronic,Prime Supplies,Nagpur WH,350,282,358,274,64,1469.78,20-02-2024
SKU10404,Samsung SSD,office supplies,Vertex Solutions,Pune WH,133,292,399,26,47,13527.27,23-02-2025
SKU10405,Cisco Switch,electronics,Global Traders,Bengaluru WH,312,10,349,-27,21,40063.15,17-08-2024
SKU10406,Lenovo Tablet,IT Equipment,NextGen Systems,Delhi WH,179,156,364,-29,55,12674.74,22-04-2025
SKU10407,Dell Mouse,Electronics,NextGen Systems,Bengaluru WH,204,266,406,64,94,32402.37,15-09-2025
SKU10408,Cisco Switch,Electronics,NextGen Systems,Nagpur WH,194,152,350,-4,33,32065.68,10-10-2024
SKU10409,Dell Docking Station,electronics,TechNova Pvt Ltd,Bengaluru WH,183,152,96,239,39,20264.51,23-11-2024
SKU10410,Logitech Webcam,Electronic,,Delhi WH,398,71,26,443,83,19474.92,06-02-2024
SKU10411,Samsung SSD,office supplies,,Nagpur WH,348,292,194,446,63,25415.01,23-06-2024
SKU10412,Dell Mouse,IT Equipment,Global Traders,Nagpur WH,480,285,185,580,57,36286.81,26-07-2025
SKU10413,Samsung SSD,Electronic,Vertex Solutions,Nagpur WH,440,93,343,190,31,21081.58,05-12-2024
SKU10414,APC UPS,Electronics,,Mumbai WH,240,133,299,74,57,43333.03,20-08-2025
SKU10415,Dell Docking Station,Electronics,,Bengaluru WH,347,36,241,142,44,14987.95,25-02-2024
SKU10416,Office Chair,IT Equipment,,Pune WH,495,77,140,432,45,15887.53,03-07-2024
SKU10417,TP-Link Router,Electronic,TechNova Pvt Ltd,Mumbai WH,448,41,499,-10,62,22657.46,02-08-2024
SKU10418,Logitech Keyboard,electronics,,Delhi WH,439,86,162,363,82,20229.33,03-05-2025
SKU10419,JBL Headset,office supplies,NextGen Systems,Mumbai WH,246,2,19,229,88,44611.12,27-06-2025
SKU10419,Samsung SSD,electronics,NextGen Systems,Nagpur WH,147,9,173,-17,20,6533.65,27-01-2025
SKU10421,HP Monitor,Electronic,Apex Distributors,Delhi WH,307,156,171,292,28,36418.81,02-09-2025
SKU10422,Office Chair,IT Equipment,NextGen Systems,Pune WH,318,172,444,46,37,8327.69,17-02-2025
SKU10423,JBL Headset,office supplies,TechNova Pvt Ltd,Bengaluru WH,59,116,57,118,36,25281.21,06-05-2024
SKU10424,Blue Yeti Microphone,Office Supplies,TechNova Pvt Ltd,Bengaluru WH,237,19,192,64,52,49734.54,08-11-2025
SKU10425,Lenovo Tablet,IT Equipment,,Mumbai WH,105,10,12,103,34,27409.39,30-04-2025
SKU10426,Dell Laptop,Electronic,,Mumbai WH,409,78,210,277,100,33157.9,03-10-2024
SKU10427,Dell Docking Station,office supplies,Prime Supplies,Nagpur WH,368,70,214,224,33,5789.23,18-04-2024
SKU10428,Seagate Hard Drive,Office Supplies,Vertex Solutions,Nagpur WH,304,101,311,94,45,35201.49,29-10-2024
SKU10429,JBL Headset,office supplies,,Nagpur WH,132,20,140,12,83,11801.81,14-01-2024
SKU10430,Office Desk,office supplies,,Pune WH,393,45,464,-26,34,47477.36,07-06-2025
SKU10431,APC UPS,Electronic,Apex Distributors,Delhi WH,88,51,65,74,49,2599.0,27-06-2024
SKU10432,Office Chair,IT Equipment,Prime Supplies,Mumbai WH,497,20,297,220,66,42577.17,16-02-2024
SKU10433,Office Chair,Electronic,,Bengaluru WH,54,70,169,-45,41,13488.64,05-04-2024
SKU10434,HP Scanner,IT Equipment,,Nagpur WH,240,175,93,322,34,41801.85,07-12-2025
SKU10435,Dell Mouse,electronics,TechNova Pvt Ltd,Pune WH,485,244,431,298,41,5275.28,27-08-2025
SKU10436,LG LED Screen,IT Equipment,NextGen Systems,Bengaluru WH,297,291,448,140,43,1537.93,01-12-2025
SKU10437,Dell Mouse,IT Equipment,,Mumbai WH,500,66,494,72,82,3260.47,01-11-2025
SKU10438,Dell Docking Station,Office Supplies,Prime Supplies,Delhi WH,210,6,114,102,63,33119.49,11-09-2024
SKU10439,Blue Yeti Microphone,Office Supplies,TechNova Pvt Ltd,Mumbai WH,296,177,394,79,39,32205.6,09-06-2024
SKU10440,Logitech Keyboard,IT Equipment,NextGen Systems,Pune WH,308,240,507,41,41,16611.65,11-10-2024
SKU10441,HP Scanner,IT Equipment,Vertex Solutions,Mumbai WH,75,259,114,220,90,23008.82,09-08-2025
SKU10442,Office Chair,Electronics,,Mumbai WH,279,45,255,69,77,5221.9,26-02-2025
SKU10443,Logitech Keyboard,Office Supplies,Apex Distributors,Bengaluru WH,68,285,281,72,20,28160.4,01-11-2025
SKU10444,HP Monitor,electronics,,Nagpur WH,393,233,349,277,66,28051.53,26-09-2025
SKU10445,Dell Mouse,Electronics,Vertex Solutions,Mumbai WH,357,242,372,227,77,17133.72,10-10-2025
SKU10446,Epson Projector,office supplies,Prime Supplies,Mumbai WH,459,149,560,48,86,44854.17,19-05-2025
SKU10447,LG LED Screen,electronics,Vertex Solutions,Mumbai WH,121,209,54,276,52,46517.79,06-02-2025
SKU10448,Office Chair,Electronics,,Mumbai WH,160,234,422,-28,44,46338.66,19-11-2025
SKU10449,APC UPS,office supplies,Global Traders,Delhi WH,351,63,395,19,77,316.45,19-02-2024
SKU10450,Cisco Switch,Office Supplies,Global Traders,Bengaluru WH,-333,221,599,-711,,8765.15,11-05-2024
SKU10451,LG LED Screen,Electronic,,Delhi WH,103,198,336,-35,96,48977.09,10-12-2025
SKU10452,Office Chair,Electronic,,Pune WH,440,127,280,287,70,6995.18,08-09-2025
SKU10453,Office Chair,office supplies,Vertex Solutions,Pune WH,408,262,306,364,90,10564.66,24-10-2024
SKU10454,Dell Docking Station,Office Supplies,NextGen Systems,Mumbai WH,401,176,135,442,42,38062.67,29-07-2025
SKU10455,Blue Yeti Microphone,Electronic,,Mumbai WH,295,298,584,9,73,26184.23,26-01-2024
SKU10456,JBL Headset,Electronic,Global Traders,Nagpur WH,245,74,27,292,27,34201.18,29-05-2024
SKU10457,Blue Yeti Microphone,Electronics,NextGen Systems,Delhi WH,479,31,302,208,46,5213.75,22-11-2025
SKU10458,HP Scanner,electronics,Apex Distributors,Mumbai WH,428,287,229,486,91,46331.59,31-01-2025
SKU10459,Dell Laptop,office supplies,Apex Distributors,Pune WH,263,160,282,141,26,31066.03,29-03-2025
SKU10460,Blue Yeti Microphone,office supplies,Vertex Solutions,Pune WH,474,115,376,213,95,14779.47,30-06-2024
SKU10461,Dell Docking Station,Electronics,,Mumbai WH,399,38,95,342,42,21482.54,23-07-2025
SKU10462,Seagate Hard Drive,Electronics,NextGen Systems,Delhi WH,185,66,82,169,94,35513.5,07-06-2024
SKU10463,HP Monitor,office supplies,Apex Distributors,Delhi WH,70,78,82,66,96,39516.42,17-07-2025
SKU10464,Samsung SSD,electronics,Prime Supplies,Bengaluru WH,233,37,162,108,87,8052.59,10-07-2025
SKU10465,Samsung SSD,electronics,NextGen Systems,Nagpur WH,324,206,94,436,64,18103.81,11-08-2024
SKU10466,Dell Laptop,Electronics,NextGen Systems,Delhi WH,435,271,486,220,91,12093.36,19-10-2025
SKU10467,HP Scanner,Electronics,,Nagpur WH,364,124,40,448,61,27057.84,16-10-2024
SKU10468,Dell Docking Station,IT Equipment,,Mumbai WH,62,264,191,135,85,14892.06,29-10-2025
